2.515071193377149683e-02 -1.833472649256151499e-03 -1.014577349026879460e-03
2.704911986986768824e-02 -1.249347130457323374e-03 3.337157766024390071e-03
2.482944289843214136e-02 -2.329979340235155405e-03 -4.888643821079341478e-04
2.684467593828809839e-02 1.846518119176465689e-03 3.600014249483862727e-03
2.407007972399366480e-02 -2.329979340235155405e-03 -2.036797006924828679e-03
2.497547427813184839e-02 5.030294259391610012e-04 3.424776593844214290e-03
2.409928599993360621e-02 -2.505216995874803843e-03 -7.809271415073482103e-04
2.579325000445020777e-02 2.050962050756055532e-03 5.089534322420874446e-03
2.477103034655225855e-02 -2.008710304895799936e-03 -1.452671488126000554e-03
2.623134414354932886e-02 1.466836531957227407e-03 4.739059011141577571e-03
2.593928138414991480e-02 -1.775060097376268686e-03 -2.533303697903832585e-03
2.640658179918897730e-02 1.028742392858106314e-03 4.330171147982397883e-03
2.623134414354932886e-02 -2.213154236475389780e-03 -3.526317079861840398e-03
2.719515124956739527e-02 1.671280463536817251e-03 3.307951490084448665e-03
2.517991820971143824e-02 -1.950297753015917124e-03 -1.383890708286372728e-04
2.661102573076856714e-02 2.372231086095411001e-03 4.534615079561987727e-03
2.506309310595167261e-02 -2.709660927454393686e-03 -1.189815004666527898e-03
2.655261317888868433e-02 6.782670815788094387e-04 5.469215909640112727e-03
2.547198096911085230e-02 -2.096329132715624155e-03 -1.949178179105004460e-03
2.626055041948927027e-02 2.109374602635938345e-03 5.556834737459936946e-03
2.658181945482862574e-02 -2.446804443994921030e-03 -8.685459693271724291e-04
2.526753703753126246e-02 2.839531501134473501e-03 2.986682454745093196e-03
2.550118724505079371e-02 -1.804266373316210093e-03 -1.365052660306176335e-03
2.687388221422803980e-02 3.043975432714063345e-03 5.060328046480933040e-03
2.634816924730909449e-02 -3.322992722193163218e-03 -2.007590730984887273e-03
2.634816924730909449e-02 9.703298409782235012e-04 3.746045629183569758e-03
2.526753703753126246e-02 -3.322992722193163218e-03 -3.351079424222191960e-03
2.611451903978956324e-02 1.262392600377637564e-03 3.512395421664038508e-03
2.377801696459425074e-02 -2.505216995874803843e-03 -3.789173563321313054e-03
2.512150565783155542e-02 3.452863295873243032e-03 4.855884114901343196e-03
2.383642951647413355e-02 -1.921091477075975718e-03 -4.081236322720727117e-03
2.593928138414991480e-02 2.956356604894239126e-03 4.534615079561987727e-03
2.529674331347120386e-02 -4.082355896631639780e-03 -1.394258936246117742e-03
2.602690021196973902e-02 2.313818534215528189e-03 4.505408803622046321e-03
2.588086883227003199e-02 -1.979504028955858530e-03 -3.701554735501488835e-03
2.593928138414991480e-02 1.875724395116407095e-03 1.643193761507788508e-03
2.520912448565137964e-02 -2.008710304895799936e-03 -1.686321695645531804e-03
2.620213786760938746e-02 1.583661635716993032e-03 4.563821355501929133e-03
2.669864455858839136e-02 -1.512203613916796030e-03 -3.146635492642602117e-03
2.772086421648634058e-02 1.496042807897168814e-03 3.892077008883276790e-03
2.506309310595167261e-02 -3.585849205652635874e-03 -3.497110803921898992e-03
2.628975669542921167e-02 9.411235650382820950e-04 4.680646459261694758e-03
2.573483745257032496e-02 -3.936324516931932749e-03 -4.606949289639672429e-03
2.742880145708692652e-02 1.379217704137403189e-03 3.892077008883276790e-03
2.512150565783155542e-02 -2.125535408655565561e-03 -1.773940523465356023e-03
2.523833076159132105e-02 9.995361169181649075e-04 1.906050244967261165e-03
2.687388221422803980e-02 -2.622042099634569468e-03 -2.650128801663598210e-03
2.655261317888868433e-02 -1.044903198877733530e-03 3.132713834444800227e-03
2.561801234881055933e-02 -1.307759682337206186e-03 -1.803146799405297429e-03
2.742880145708692652e-02 -1.074109474817674936e-03 4.446996251742163508e-03
2.427452365557325464e-02 -3.936324516931932749e-03 -3.847586115201195867e-03
2.737038890520704371e-02 -8.109609285966712378e-05 6.140960256258765071e-03
2.555959979693067652e-02 -3.030929962793749155e-03 -2.124415834744652898e-03
2.658181945482862574e-02 2.109666665397469387e-04 5.381597081820288508e-03
2.383642951647413355e-02 -3.848705689112108530e-03 -3.905998667081078679e-03
2.520912448565137964e-02 7.366796334586922512e-04 3.453982869784155696e-03
2.517991820971143824e-02 -2.534423271814745249e-03 3.581176201503666334e-04
2.538436214129102808e-02 -5.191902319587882175e-04 3.775251905123511165e-03
2.252214709917677027e-02 -1.103315750757616343e-03 -2.796160181363305242e-03
2.704911986986768824e-02 9.414156277998131372e-05 7.338417569796362727e-03
2.529674331347120386e-02 -4.695687691370409311e-03 -8.685459693271724291e-04
2.459579269091261011e-02 7.366796334586922512e-04 1.730812589327612727e-03
2.614372531572950464e-02 -5.483965078987296238e-04 -1.423465212186059148e-03
2.731197635332716089e-02 -2.709660927454393686e-03 6.929529706637183040e-03
2.532594958941114527e-02 -3.352198998133104624e-03 -3.847586115201195867e-03
2.544277469317091089e-02 1.466836531957227407e-03 3.278745214144507258e-03
2.564721862475050074e-02 -3.439817825952928843e-03 -1.598702867825707585e-03
