-2.446171641348193759e-04 -4.773376385370897701e-03 7.624707221984827754e-03
1.536965668201606405e-03 2.469780047734571049e-03 -4.641928672790562871e-03
-4.859208762645561563e-03 -2.641318241755175045e-03 1.549801826477015254e-03
8.068087697030712491e-04 -2.582905689875292232e-03 -1.458444595336949590e-03
-8.188724219798881876e-03 6.120564540227246830e-03 8.384070396423304317e-03
7.728696167469184530e-03 1.243116458257031987e-03 3.389797210693323848e-03
-4.596352279186088907e-03 5.945326884587598393e-03 -6.803193092346226933e-03
7.816314995289008749e-03 -1.969573895136522701e-03 -1.166381835937535527e-03
-6.377935111522514688e-03 1.225388248761494214e-02 -1.232317924499515271e-02
1.157284080982368124e-03 -6.379721562067675045e-03 2.893290519714319942e-03
-1.412868201732475626e-03 8.603097995122266362e-03 -5.080022811889683965e-03
-3.614422678945850009e-04 -2.115605274836229732e-03 5.667886734008753535e-03
-1.500487029552299845e-03 1.564385493596387455e-03 -2.568283081054723027e-03
-3.106832206249077188e-03 6.675483783086133549e-03 -1.341619491577183965e-03
3.639817535877387655e-03 2.732636531194043705e-03 5.697093009948694942e-03
-2.154108881948779697e-04 7.055165370305371830e-03 -7.445731163024937871e-03
-2.143025100231010782e-03 2.352954943974805424e-03 1.228532791137659785e-03
3.979209065438915616e-04 5.713721116383796428e-04 -9.911441802978870896e-04
-2.814769446849663126e-03 5.302788813908887455e-03 1.432976722717249629e-03
6.005525887012641562e-03 4.253407319386726115e-04 1.053295135498011348e-03
-7.400154769420463907e-03 7.785322268803906987e-03 -1.042477130889896131e-02
2.676010429859321249e-03 -2.756098906199211385e-04 1.212247371673580432e-02
-3.369688689708549845e-03 4.631044467290235112e-03 -1.483491897583011365e-02
-1.704930961131889688e-03 5.421658356984382365e-04 7.624707221984827754e-03
-4.490610957144092197e-04 5.713721116383796428e-04 -1.016191482543948865e-02
-4.245876967906792032e-03 3.959300120671582768e-03 -3.778123855591175584e-04
6.297588646412055624e-03 -1.852748791376757076e-03 3.185353279113734004e-03
-6.173491179942924845e-03 5.361201365788770268e-03 -1.074604034423831678e-02
2.471566498279731405e-03 2.031685908635449955e-03 6.690106391906702754e-03
-5.268096625804741251e-03 1.523292263348896558e-02 -1.354984283447269178e-02
-3.953814208507377970e-03 -1.341843406359355395e-02 9.318671226501429317e-03
9.528401494027782803e-04 4.981519778569531987e-03 -1.524380683898929334e-02
-9.035706222057182657e-03 -2.758143345514940670e-03 2.484402656555140254e-03
3.931880295276801718e-03 3.085156281789069865e-04 -3.035583496093785527e-03
-5.852222144603569376e-03 -6.552914778391594197e-04 -5.401291847229039433e-03
1.536965668201606405e-03 -1.275340716044848222e-05 2.338371276855433223e-03
8.360150456430126553e-04 1.505972941716504643e-03 -4.654312133789417771e-04
-3.077625930309135782e-03 2.586605151494336674e-03 1.168437957763668322e-02
3.395083546640087491e-04 -2.524493137995409420e-03 -6.803193092346226933e-03
-8.013486564159233438e-03 6.091358264287305424e-03 -2.685108184814488652e-03
1.624584496021430624e-03 9.510536988576179240e-04 3.097734451293909785e-03
-5.034446418285210001e-03 1.020944317181904371e-02 -7.620968818664586308e-03
-3.690957725047905313e-03 -2.874968449274706295e-03 -5.530500411987659959e-04
8.652213215829540616e-04 8.369447787602735112e-03 1.637420654296839473e-03
-7.370948493480522501e-03 -1.502273480097460201e-03 3.185353279113734004e-03
2.968073189258735312e-03 -4.130838314692186763e-03 -3.240027427673375371e-03
-3.019213378429252970e-03 4.631044467290235112e-03 4.616460800170862910e-03
-3.322359919546435947e-04 -2.495286862055468013e-03 -3.532090187072789433e-03
-3.778576552867729532e-03 5.098344882329297612e-03 -1.867332458496129277e-03
1.624584496021430624e-03 1.097085078557324955e-03 -3.561296463012730840e-03
-2.902388274669487345e-03 1.228308876355488355e-02 -5.372085571289098027e-03
-1.704930961131889688e-03 -3.371475140253710201e-03 4.558048248290980098e-03
1.303315460682075155e-03 5.653264125188184330e-03 -1.575269699096715215e-03
-6.816029250621635782e-03 1.622798045476270268e-03 -7.854619026184117558e-03
3.785848915577094687e-03 -6.233690182367968013e-03 -4.379072189331090215e-03
-4.041433036327202188e-03 2.732636531194043705e-03 -9.869852066040074590e-03
4.632830917835395468e-03 -6.700990597407030513e-03 4.645667076110804317e-03
8.068087697030712491e-04 6.733896334966016362e-03 -9.490170478820836308e-03
-3.369688689708549845e-03 9.510536988576179240e-04 6.193599700927698848e-03
4.545212090015571249e-03 6.500246127446485112e-03 -4.145421981811558965e-03
-6.816029250621635782e-03 1.327610214551289136e-02 1.725039482116663692e-03
3.493786156177680624e-03 2.148511012395215580e-03 -5.822563171387074021e-04
-4.654764831065971720e-03 3.579618533452344487e-03 -3.970184326171910527e-03
-6.937950849517093843e-05 1.184703906377149174e-03 3.944716453552210567e-03
-5.034446418285210001e-03 2.090098460515332768e-03 -6.540336608886754277e-03
1.712203323841254843e-03 -3.020999828974413326e-03 8.442482948303187129e-03
2.518895268441845303e-04 -6.525752941767382076e-03 -7.533349990844762090e-03
-1.096695661528812593e-05 2.323748668034864018e-03 -2.685108184814488652e-03
